Conformers numbered 1-30 were used for training.
Conformers numbered 31-80 were used for testing.
Conformers numbered 81-86 were used as the mixed training set

diethyl ether1
H   	    2.18111	   -3.88176	    1.07828
H   	    3.74039	   -3.40094	    0.39898

diethyl ether22
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    2.31900	   -1.82234	    1.28430
C   	    2.76759	   -3.27150	    1.28430
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    1.44829	   -1.67244	    1.95292
H   	    3.12625	   -1.15302	    1.64211
H   	    3.05476	   -3.58101	    2.29680
H   	    1.97169	   -3.94659	    0.94313
H   	    3.63384	   -3.43393	    0.62944

diethyl ether23
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    2.05094	   -1.90532	    1.30316
C   	    2.49953	   -3.35448	    1.30316
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    1.06078	   -1.79239	    1.78742
H   	    2.76338	   -1.26535	    1.86040
H   	    2.57528	   -3.72944	    2.33130
H   	    1.79481	   -4.00134	    0.76413
H   	    3.48257	   -3.48075	    0.83063

diethyl ether24
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    1.78524	   -1.98757	    1.26142
C   	    2.23383	   -3.43673	    1.26142
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.71618	   -1.89906	    1.53880
H   	    2.36425	   -1.38890	    1.99218
H   	    2.09989	   -3.87660	    2.25741
H   	    1.65871	   -4.04347	    0.54959
H   	    3.29362	   -3.53924	    0.99320

diethyl ether25
C   	    0.00000	    0.00000	    0.00000
C   	    1.51700	    0.00000	    0.00000
O   	    1.93661	   -1.35554	    0.00000
C   	    1.53427	   -2.06526	    1.16103
C   	    1.98286	   -3.51442	    1.16103
H   	   -0.38059	    1.02886	   -0.00180
H   	   -0.40954	   -0.50321	    0.88581
H   	   -0.41132	   -0.50748	   -0.88254
H   	    1.91768	    0.52118	    0.89190
H   	    1.91768	    0.52118	   -0.89190
H   	    0.43050	   -1.98749	    1.21863
H   	    1.94740	   -1.51793	    2.03133
H   	    1.65067	   -4.01565	    2.07854
H   	    1.56970	   -4.07102	    0.30950
H   	    3.07577	   -3.60668	    1.10958

diethyl ether26
